(9/27/2024 2:46:28 PM,7, LS3,1, Eye_D,14, Right,420.5249,424.88,9.702894,0,307,418.54,1.962498,418.54,3.756514,424.8302,2.53466,421.1219,0.8004076,423.0265,0.6936174,424.0247,0.4536559
(9/27/2024 2:46:28 PM,7, LS3,1, Eye_D,15, Right,426.9263,432.34,11.91315,1,370,424.94,2.862062,424.94,5.549,432.3329,3.466125,427.9258,0.6034375,429.0229,0.2911797,431.1212,0.4689552
(9/27/2024 2:46:28 PM,7, LS3,1, Eye_D,16, Right,434.3841,441.06,16.2469,1,534,432.44,3.812007,432.44,7.447913,441.0224,4.532759,435.7305,0.3779377,437.4259,0.3740103,439.9253,1.099485
(9/27/2024 2:46:28 PM,7, LS3,1, Eye_D,17, Right,443.1043,448.54,13.3501,0,457,441.14,2.862062,441.14,5.549,448.5235,3.55048,444.1331,0.7459738,445.2301,0.6164632,447.5221,0.803956
(9/27/2024 2:46:28 PM,7, LS3,1, Eye_D,18, Right,450.5892,457.54,16.08313,1,543,448.64,3.812007,448.64,7.447913,457.5294,4.474839,452.0333,0.3374172,453.7274,0.3945765,456.2245,1.091468
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,0, Left,726.1406,732.2,10.80925,0,405,726.6411,0.8868016,730.2531,0.8044338,731.3502,0.4672267,724.16,1.682676,724.16,3.474392,732.1421,2.495905
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,1, Right,734.2521,739.16,12.49017,1,388,732.2402,2.862062,732.2402,5.549,739.1408,3.499652,735.2523,0.4409903,736.3483,0.3506106,738.3487,1.116798
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,2, Left,741.3349,746.08,12.01048,1,399,742.3492,0.4765965,743.4471,0.2936212,745.141,0.4926688,739.2549,2.547822,739.2549,5.233679,746.0438,3.520776
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,3, Left,748.2638,752.72,10.37403,0,326,748.8472,0.9273683,750.848,0.8999844,751.9456,0.5318636,746.1412,1.682676,746.1412,3.474392,752.6422,2.562954
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,4, Left,754.9036,759.68,11.52359,1,342,755.4456,0.2736679,756.1528,0.2986822,758.9424,1.30054,752.76,1.682676,752.76,3.474392,759.649,2.727662
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,5, Left,761.8705,769.04,16.08495,1,478,763.2469,0.6666479,764.7476,0.2740127,767.4428,0.7171415,759.7421,3.485886,759.7421,7.121193,768.9429,4.557913
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,6, Left,771.2188,776.88,13.07128,0,422,772.15,0.8955808,774.3449,0.2571213,775.7433,0.346845,769.0403,2.547822,769.0403,5.233679,776.8407,3.427743
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,7, Left,779.0616,784.82,13.69672,0,388,780.0477,0.8692142,782.4504,0.5765887,783.7425,0.4714044,776.9567,2.547822,776.9567,5.233679,784.742,3.535978
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,8, Right,786.8656,794.38,15.77449,1,550,784.86,3.812007,784.86,7.447913,794.3517,4.512015,788.3526,0.4868083,790.8403,0.3396614,793.1439,0.8643658
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,9, Left,796.5578,803.96,16.88052,1,516,797.9471,0.4938337,799.6423,0.3465761,802.5445,1.200772,794.46,3.485886,794.46,7.121193,803.9472,4.486509
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,10, Right,806.0007,811.08,12.67,1,440,804.0516,2.862062,804.0516,5.549,811.0444,3.591013,807.0433,0.5887682,808.1406,0.2711886,810.1414,0.8914609
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,11, Left,813.2656,821.06,18.56161,1,561,814.6414,0.3723755,816.2538,0.3349742,819.9445,2.112228,811.16,3.485886,811.16,7.121193,821.0419,4.562137
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,12, Right,823.1091,828.26,10.35193,0,459,821.16,1.962498,821.16,3.756514,828.251,2.507814,823.6512,0.9205411,826.0438,0.6015853,827.4457,0.3934687
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,13, Right,830.3051,836.66,15.96092,1,503,828.36,3.812007,828.36,7.447913,836.6401,4.462801,831.6534,0.4176856,833.3488,0.37404,835.5425,0.9808262
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,14, Left,838.8455,843.32,10.88097,0,379,839.4433,0.7916315,840.2494,1.098494,842.5426,0.7374615,836.76,1.682676,836.76,3.474392,843.2507,2.62821
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,15, Right,845.3608,849.64,10.07353,0,373,843.36,1.962498,843.36,3.756514,849.5497,2.574661,845.9442,0.8710313,847.9403,0.8713068,848.9523,0.5840155
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,16, Right,851.673,856.18,10.13775,0,407,849.6401,1.962498,849.6401,3.756514,856.1452,2.462166,852.2432,0.914142,854.2422,0.5352975,855.3531,0.3751912
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,17, Right,858.2266,865.02,15.82501,1,520,856.26,3.812007,856.26,7.447913,864.9513,4.59811,859.6443,0.5909277,861.1451,0.2833154,863.6459,0.8720502
(9/27/2024 2:53:35 PM,7, LS3,1, Eye_NoD,18, Right,867.0593,872.66,13.67595,0,396,865.06,2.862062,865.06,5.549,872.6432,3.485271,868.0452,0.8241403,870.4484,0.8070046,871.74,0.6285164
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,0, Left,1059.768,1065.52,10.47727,0,122,1060.269,1.054721,1063.464,0.4898622,1064.464,0.6146337,1057.88,1.682676,1057.88,3.474392,1065.172,2.168234
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,1, Left,1067.708,1077.68,20.17378,1,211,1069.062,0.3754529,1070.464,0.377325,1073.56,0.2762636,1065.562,3.485886,1076.463,6.509844,1076.463,2.486547
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,2, Left,1079.85,1086.88,15.1176,0,136,1080.767,0.5573305,1081.962,0.9384128,1085.962,1.652247,1077.767,2.547822,1077.767,5.233679,1086.866,3.647947
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,3, Left,1089.184,1095,9.948524,1,127,1090.462,0.4467304,1091.462,0.2547248,1093.463,0.5557203,1088.961,1.643591,1088.961,3.436128,1094.671,1.77706
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,4, Right,1097.21,1105.04,15.97298,1,146,1097.168,3.791771,1097.168,7.426912,1104.961,4.554327,1098.461,0.4536173,1101.266,0.4097865,1103.863,0.8088374
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,5, Right,1107.082,1111.74,11.78666,0,104,1105.08,1.962498,1105.08,3.756514,1111.667,2.693295,1107.665,0.9122965,1108.471,1.326149,1111.167,0.9385577
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,6, Left,1113.929,1121.8,15.7905,1,276,1115.263,0.2669814,1116.861,0.2645029,1120.167,0.3933676,1111.78,3.485886,1111.78,7.121193,1121.764,4.43314
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,7, Right,1124.024,1132.48,16.86686,1,181,1123.968,3.7635,1123.968,7.396399,1132.468,4.453043,1126.274,0.4939088,1128.468,0.3625414,1131.273,1.081228
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,8, Right,1134.521,1141.52,15.96545,1,223,1132.569,3.812007,1132.569,7.447913,1141.467,4.562716,1135.868,0.5449267,1137.468,0.2923644,1140.161,0.9234659
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,9, Left,1143.701,1152.84,16.49814,1,258,1144.966,0.4039032,1147.968,0.3463322,1151.367,0.4534616,1141.58,3.485886,1141.58,7.121193,1152.77,4.560061
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,10, Right,1154.893,1159.86,10.74919,2,165,1152.88,2.862062,1152.88,5.549,1159.771,3.54423,1155.867,0.4335134,1156.965,0.2792186,1158.771,0.3125364
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,11, Right,1161.908,1168.08,14.0859,0,103,1159.869,2.862062,1159.869,5.549,1168.062,3.545019,1162.867,0.799284,1164.172,0.8441144,1167.173,1.008831
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,12, Right,1170.128,1175.38,12.5775,1,168,1168.18,2.862062,1168.18,5.549,1175.366,3.638194,1171.073,0.2948952,1172.268,0.3414524,1174.366,1.259157
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,13, Left,1177.726,1185.34,12.46927,2,162,1179.572,0.4622644,1181.572,0.2833571,1184.072,0.2791327,1177.573,2.516174,1177.573,5.200876,1185.266,3.598668
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,14, Left,1187.529,1192.44,9.562935,0,132,1188.071,0.5082349,1189.669,0.2537631,1191.167,0.4387257,1185.38,1.682676,1185.38,3.474392,1192.07,1.712408
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,15, Left,1194.623,1199.24,9.144343,1,165,1195.165,0.5745521,1196.874,0.3362091,1198.165,0.3933676,1192.48,1.682676,1192.48,3.474392,1198.971,2.034468
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,16, Right,1201.288,1205.24,8.736488,0,111,1199.28,1.962498,1199.28,3.756514,1205.166,2.584515,1201.872,0.5297403,1203.165,0.5211066,1204.471,0.5129334
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,17, Left,1207.428,1215.38,13.37318,1,218,1208.372,0.2772291,1210.664,0.3555549,1213.665,0.2664071,1205.28,2.547822,1205.28,5.233679,1215.36,2.9409
(9/27/2024 2:59:32 PM,7, LS3,1, Head_D,18, Right,1217.428,1222.24,8.951262,0,56,1215.48,1.962498,1215.48,3.756514,1222.173,2.009332,1217.968,0.4298558,1218.76,0.3848734,1220.965,0.4044743
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,0, Left,1362.369,1371.56,10.34971,0,289,1363.925,1.027573,1368.827,0.3481196,1370.424,0.2765611,1358.84,1.682676,1358.84,3.474392,1371.522,2.428462
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,1, Left,1373.741,1382.16,14.82962,0,338,1374.727,0.8148822,1375.922,0.7959142,1380.534,0.7387683,1371.64,2.547822,1371.64,5.233679,1382.131,3.521508
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,2, Left,1384.351,1393.32,14.13086,0,297,1385.324,0.8938292,1386.531,0.9357384,1391.823,0.5363089,1382.23,2.547822,1382.23,5.233679,1393.226,3.53735
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,3, Right,1396.57,1403.76,10.53012,0,228,1396.528,1.78743,1396.528,3.562912,1403.721,2.557374,1397.126,0.608051,1400.625,0.8867317,1402.43,0.5363718
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,4, Left,1405.942,1415.3,15.61607,1,151,1407.332,0.8029926,1408.831,0.2521116,1413.026,0.3815158,1403.833,3.485886,1403.833,7.121193,1415.233,4.472061
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,5, Right,1417.343,1425.78,15.87115,1,298,1415.34,3.812007,1415.34,7.447913,1425.732,4.514341,1418.732,0.5574449,1420.232,0.2695836,1424.024,0.7685723
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,6, Left,1427.965,1434.42,15.98632,1,132,1429.327,0.5041708,1430.828,0.2895015,1433.327,0.6947724,1425.84,3.485886,1425.84,7.121193,1434.327,4.61092
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,7, Right,1436.464,1442.64,13.34739,0,186,1434.425,2.862062,1434.425,5.549,1442.631,3.477117,1437.423,0.7546529,1438.631,0.7070379,1441.521,0.6276971
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,8, Right,1444.685,1451.36,15.30142,0,198,1442.739,2.862062,1442.739,5.549,1451.326,3.532583,1445.63,0.8807119,1446.825,1.281687,1450.326,0.8662527
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,9, Left,1453.547,1459.88,13.31229,1,452,1454.521,0.6216373,1455.632,0.2657009,1458.522,0.9239363,1451.44,2.547822,1451.44,5.233679,1459.827,3.548552
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,10, Right,1461.923,1468.16,11.55106,0,261,1459.94,1.962498,1459.94,3.756514,1468.128,2.626208,1462.434,0.9486281,1465.823,1.167943,1467.225,0.6885134
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,11, Right,1470.21,1477.94,17.06485,1,116,1468.24,3.812007,1468.24,7.447913,1477.93,4.511904,1471.627,0.5171173,1473.128,0.3457228,1476.527,1.528539
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,12, Left,1480.122,1486.24,10.57109,0,305,1480.623,1.007212,1484.027,0.3600484,1485.429,0.2733247,1478.04,1.682676,1478.04,3.474392,1486.22,2.428981
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,13, Left,1488.427,1494.64,11.78955,0,310,1488.927,1.014731,1492.428,1.006388,1493.733,0.5333363,1486.34,1.682676,1486.34,3.474392,1494.622,2.537857
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,14, Right,1496.689,1504.52,15.83715,1,160,1494.74,3.812007,1494.74,7.447913,1504.427,4.601076,1498.121,0.563606,1499.621,0.2781527,1502.926,0.7634494
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,15, Right,1506.562,1511.18,10.98759,0,177,1504.524,1.962498,1504.524,3.756514,1511.133,2.481646,1507.132,0.972252,1509.632,0.7373942,1510.522,0.4768343
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,16, Left,1513.367,1517.5,10.33481,0,143,1513.923,0.805618,1515.924,0.9890203,1516.827,0.5928512,1511.24,1.682676,1511.24,3.474392,1517.424,2.598972
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,17, Right,1519.547,1525.14,14.32505,0,220,1517.54,2.862062,1517.54,5.549,1525.131,3.605128,1520.533,0.7783734,1521.728,0.6418871,1524.228,1.221591
(9/27/2024 3:04:52 PM,7, LS3,1, Head_NoD,18, Left,1527.323,1535.08,16.23091,1,134,1528.727,0.5328321,1530.227,0.2609462,1533.52,0.7147779,1525.24,3.485886,1525.24,7.121193,1535.034,4.506045
