(9/27/2024 2:43:18 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 84.80169, 0.002444991, 1.100238, 0.006412446, 354.4857, 1.257058, 358.7755, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:18 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 84.91261, 0.002154204, 1.100161, 0.005693093, 354.5192, 1.161333, 359.1395, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:18 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 85.00996, 0.001359007, 1.100345, 0.005527404, 354.3917, 1.01989, 359.2356, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:18 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 85.10733, 0.0007402487, 1.100195, 0.005446972, 354.4139, 0.9883256, 359.2692, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:18 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 85.20453, 0.0003689751, 1.10046, 0.005613652, 354.3729, 1.056186, 359.3179, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 85.3015, 0.000351958, 1.101026, 0.005904115, 354.2744, 1.093117, 359.225, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 85.41273, 0.0001533404, 1.100764, 0.006172755, 354.351, 1.104841, 359.4708, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 85.50977, 0.0003214255, 1.101001, 0.006138784, 354.2628, 0.9606488, 359.443, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 85.60749, 0.0004293881, 1.100841, 0.006184283, 354.29, 0.9827777, 359.4297, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 85.70459, 0.0005460866, 1.101299, 0.006038326, 353.9483, 0.9474797, 359.318, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 85.80179, 0.0004352704, 1.101396, 0.005512405, 353.9509, 0.8680469, 359.3545, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 85.91298, -0.000165239, 1.100855, 0.005649725, 354.1618, 0.7610949, 359.4923, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 86.00998, -0.0005130284, 1.101169, 0.005851104, 354.1352, 0.7288658, 359.5056, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 86.10742, -0.001229213, 1.101435, 0.006120929, 353.8949, 0.6914831, 359.6314, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 86.20497, -0.001726982, 1.101839, 0.005827363, 353.843, 0.547702, 359.7234, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 86.30192, -0.001753128, 1.101793, 0.005470932, 353.8144, 0.7153716, 359.7377, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 86.41311, -0.002123032, 1.102155, 0.004697684, 353.7261, 0.9104969, 359.68, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 86.51048, -0.002163555, 1.102054, 0.004019002, 353.6332, 0.936546, 359.7976, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 86.60772, -0.002512828, 1.102156, 0.003881109, 353.608, 0.9009292, 359.804, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 86.70531, -0.002020247, 1.102476, 0.003613375, 353.5879, 0.961538, 359.7193, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 86.80236, -0.001747839, 1.10227, 0.003517342, 353.6687, 1.085766, 359.7359, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 86.91316, -0.00136629, 1.101973, 0.003652983, 353.9312, 1.122385, 359.6934, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 87.01034, -0.00105643, 1.101657, 0.003827152, 353.9849, 1.061873, 359.666, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 87.10768, -0.0009703785, 1.101978, 0.003922829, 353.9645, 1.036572, 359.585, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 87.20575, -0.0006962568, 1.101769, 0.003973499, 353.9573, 1.071616, 359.5721, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 87.30208, -0.0008874238, 1.101696, 0.004113076, 354.0666, 1.067799, 359.5772, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 87.41333, -0.0008792914, 1.101667, 0.004361138, 354.1156, 0.9777323, 359.5246, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 87.51065, -0.001090619, 1.101508, 0.004574396, 354.17, 1.019962, 359.6569, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 87.60768, -0.001330934, 1.101234, 0.004780656, 354.3989, 0.9863619, 359.6506, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 87.70519, -0.00118604, 1.100713, 0.004986231, 354.6563, 1.041019, 359.6578, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 87.80212, -0.0013563, 1.100568, 0.005317096, 354.8291, 1.066351, 359.6376, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 87.91352, -0.001237061, 1.100349, 0.005633521, 354.9717, 1.01756, 359.6848, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 88.01057, -0.001784625, 1.100409, 0.005703149, 354.945, 0.8332738, 359.7798, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 88.10757, -0.00240925, 1.100594, 0.00560193, 354.8763, 0.5589799, 359.7287, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 88.20546, -0.00254159, 1.100441, 0.00524309, 354.8347, 0.5368804, 359.8785, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 88.30221, -0.002650862, 1.100694, 0.004785773, 354.7713, 0.6699097, 359.8568, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 88.41325, -0.00231703, 1.100669, 0.004504957, 354.6677, 0.7396248, 359.8103, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 88.51185, -0.002461181, 1.100721, 0.004215139, 354.71, 0.6916292, 359.7954, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 88.60793, -0.00194832, 1.100699, 0.004049444, 354.7277, 0.7572507, 359.8385, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 88.70496, -0.00168814, 1.100511, 0.004090162, 354.8295, 0.8075379, 359.7887, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 88.8021, -0.001531422, 1.100562, 0.004404811, 354.8492, 0.8215594, 359.7643, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 88.91307, -0.001250148, 1.100199, 0.004498011, 355.0208, 0.8514697, 359.8438, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 89.01031, -0.00134796, 1.100295, 0.004546584, 355.1264, 0.7734049, 359.8327, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 89.10764, -0.001301182, 1.100381, 0.004564306, 355.0797, 0.7771927, 359.8037, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 89.20528, -0.00123946, 1.100481, 0.004617524, 355.069, 0.8401446, 359.7351, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 89.30215, -0.001170389, 1.100416, 0.004659764, 355.1069, 0.9021678, 359.7802, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 89.41333, -0.001311853, 1.100314, 0.004664584, 355.1051, 0.8351066, 359.7391, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 89.5106, -0.001542403, 1.100481, 0.004924733, 355.032, 0.8099591, 359.7572, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 89.60781, -0.00159312, 1.100151, 0.004850425, 355.1572, 0.77834, 359.8728, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 89.70518, -0.001901015, 1.100098, 0.004952344, 355.2725, 0.7424839, 359.8813, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 89.80253, -0.001776349, 1.100273, 0.005018239, 355.1724, 0.7732318, 359.8802, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 89.9135, -0.001696575, 1.100288, 0.005168803, 355.177, 0.8338856, 359.8028, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 90.01063, -0.001810334, 1.100135, 0.005383861, 355.2249, 0.8131988, 359.8233, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 90.10805, -0.001549687, 1.10015, 0.005358432, 355.2616, 0.7813336, 359.8001, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 90.20554, -0.001596164, 1.100266, 0.005649312, 355.2523, 0.795416, 359.7553, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 90.30254, -0.001580507, 1.099957, 0.005681927, 355.3762, 0.8430196, 359.8664, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 90.40001, -0.001962498, 1.099799, 0.005820647, 355.5181, 0.717984, 359.9012, TargetObject, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 90.51113, -0.002782147, 1.099602, 0.006181241, 355.6802, 0.3118694, 0.04262205, Obs3, 0.17, 1.75, -6.01, 0, 359.4531, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 90.60819, -0.006892934, 1.098944, 0.006860658, 356.2054, 358.1796, 0.3241113, Obs2, 0.17, 1.75, -6.01, 0, 359.3076, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 90.70557, -0.01585528, 1.09762, 0.006954162, 357.1386, 352.2847, 359.9268, Obs2, 0.17, 1.75, -6.01, 0, 358.1065, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 90.80283, -0.02714183, 1.096389, 0.0058348, 357.9343, 344.3914, 359.6089, Obs2, 0.17, 1.75, -6.01, 0, 355.1514, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 90.90013, -0.03741465, 1.09537, 0.003831812, 358.6122, 336.8492, 359.2392, Obs2, 0.17, 1.75, -6.01, 0, 350.3051, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 91.011, -0.04608476, 1.093666, 0.001128895, 359.4044, 330.7521, 358.4244, Wall2, 0.17, 1.75, -6.01, 0, 342.94, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 91.10836, -0.05100807, 1.093316, 0.0001031794, 359.5187, 327.3113, 357.8296, Wall2, 0.17, 1.75, -6.01, 0, 335.4083, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 91.20583, -0.05325193, 1.092855, -4.603527E-05, 359.8477, 325.7045, 357.4467, Wall2, 0.17, 1.75, -6.01, 0, 327.3016, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 91.30309, -0.05353245, 1.092671, 0.000350913, 359.902, 325.8191, 357.4745, Wall2, 0.17, 1.75, -6.01, 0, 319.0943, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 91.40017, -0.05308986, 1.092906, 0.0008272938, 359.9111, 326.0833, 357.5883, Wall2, 0.17, 1.75, -6.01, 0, 310.9431, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 91.51108, -0.05274042, 1.093095, 0.0008922946, 359.8301, 326.4156, 357.6469, Wall2, 0.17, 1.75, -6.01, 0, 301.7202, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 91.60843, -0.05214152, 1.093057, 0.0007124674, 359.8174, 326.6893, 357.6084, Wall2, 0.17, 1.75, -6.01, 0, 293.6747, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 91.70722, -0.05159137, 1.093105, 0.000888072, 359.8203, 327.0636, 357.6227, Wall2, 0.17, 1.75, -6.01, 0, 285.6196, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 91.80309, -0.05204968, 1.093173, 0.0005014893, 359.6151, 326.86, 357.7595, Wall2, 0.17, 1.75, -6.01, 0, 277.8135, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 91.90009, -0.05241962, 1.093517, 0.0002036225, 359.621, 326.782, 357.8514, Wall2, 0.17, 1.75, -6.01, 0, 269.8633, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 92.0109, -0.05250427, 1.093153, 0.0005956274, 359.7059, 326.9561, 357.9471, Wall2, 0.17, 1.75, -6.01, 0, 260.8007, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 92.10843, -0.05258073, 1.09343, 0.0006296188, 359.6705, 327.1145, 357.9673, Wall2, 0.17, 1.75, -6.01, 0, 252.8641, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 92.20576, -0.05169746, 1.093399, 0.001983028, 359.6619, 328.3534, 357.8834, Wall2, 0.17, 1.75, -6.01, 0, 245.0537, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 92.30285, -0.04056537, 1.09281, 0.007928593, 0.2962343, 335.7208, 357.662, Wall2, 0.17, 1.75, -6.01, 0, 238.3849, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 92.40024, -0.02990941, 1.093604, 0.01123579, 359.9127, 343.6562, 358.341, Wall2, 0.17, 1.75, -6.01, 0, 233.6845, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 92.51106, -0.02028118, 1.09376, 0.01221913, 359.9722, 349.8484, 358.2897, Wall2, 0.17, 1.75, -6.01, 0, 230.2113, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 92.60833, -0.01505008, 1.093653, 0.01183897, 359.9766, 352.762, 358.5901, Wall2, 0.17, 1.75, -6.01, 0, 228.1665, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 92.70619, -0.01173803, 1.093025, 0.01119139, 0.4232965, 354.6856, 358.7905, Wall2, 0.17, 1.75, -6.01, 0, 226.6828, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 92.803, -0.009685148, 1.093063, 0.01095704, 0.439668, 355.9089, 359.262, Wall2, 0.17, 1.75, -6.01, 0, 225.5459, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 92.90032, -0.006733239, 1.093152, 0.0112816, 0.3306766, 357.8199, 359.0618, Wall2, 0.17, 1.75, -6.01, 0, 224.7857, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 93.01141, -0.001051083, 1.093057, 0.01123503, 0.4889704, 1.308869, 359.3153, Wall2, 0.17, 1.75, -6.01, 0, 224.6055, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 93.10856, 0.003511447, 1.093318, 0.01114341, 0.3026258, 4.592204, 359.7593, Wall2, 0.17, 1.75, -6.01, 0, 224.6055, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 93.206, 0.007484984, 1.093127, 0.01058482, 0.3764147, 6.982769, 359.8269, Wall2, 0.17, 1.75, -6.01, 0, 224.6055, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 93.30352, 0.00946217, 1.093044, 0.01023427, 0.4764639, 8.314002, 359.8191, Wall2, 0.17, 1.75, -6.01, 0, 224.6055, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 93.40077, 0.01135582, 1.092956, 0.01009031, 0.3749147, 9.089881, 359.7846, Wall2, 0.17, 1.75, -6.01, 0, 224.6055, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 93.51128, 0.01290621, 1.093018, 0.0102145, 0.3407146, 10.08309, 359.9786, Wall2, 0.17, 1.75, -6.01, 0, 224.6055, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 93.60873, 0.0156548, 1.092729, 0.009748592, 0.5538913, 12.20736, 0.5131842, Wall2, 0.17, 1.75, -6.01, 0, 224.6055, 0)
(9/27/2024 2:43:19 PM, 7, LS3, 1, Eye_D_Tutorial, 0, 93.70649, 0.01819272, 1.092552, 0.009212891, 0.4966738, 13.89241, 0.6037589, Wall2, 0.17, 1.75, -6.01, 0, 224.6055, 0)
